user_id,time_slot_0,time_slot_1,time_slot_2,time_slot_3,time_slot_4,time_slot_5,time_slot_6,time_slot_7,time_slot_8,time_slot_9,time_slot_10,time_slot_11,time_slot_12,time_slot_13,time_slot_14,time_slot_15,time_slot_16,time_slot_17,time_slot_18,time_slot_19,time_slot_20,time_slot_21,time_slot_22,time_slot_23,time_slot_24,time_slot_25,time_slot_26,time_slot_27
32657,-0.1060524,0.17274216,0.03615891,0.022977512,0.13067968,0.17498043,-0.028992556,0.022789612,0.076681435,0.16351984,0.048558094,0.014572488,0.075045615,0.16029166,0.033276588,0.018537099,0.08350449,0.1329739,0.029199636,-0.047392767,0.06588144,0.1318478,0.030835118,0.01987171,0.0669064,0.14992012,0.036201313,-0.079146184
32658,-0.20619348,0.30519116,0.06369993,0.040403098,0.23198506,0.30466765,-0.053682666,0.04193311,0.20772815,0.30134517,0.09570063,0.04730975,0.19327067,0.31066686,0.07537773,0.049760036,0.18853162,0.27774215,0.04351672,-0.09472665,0.1598508,0.23922934,0.040498063,0.03307178,0.1412526,0.2045129,0.037480414,-0.14335205
32659,-0.11490594,0.17483927,0.03790727,0.0242243,0.13233456,0.18918976,-0.028590625,0.021734288,0.09169354,0.16817054,0.067178205,0.017614279,0.0893613,0.1721275,0.037844893,0.023131663,0.09117657,0.14488482,0.03556623,-0.04797925,0.07750761,0.13942826,0.03248744,0.01646923,0.07242139,0.14751296,0.036965296,-0.08175558
32660,-0.108346336,0.17412622,0.036916956,0.024824513,0.13131487,0.17972445,-0.028497472,0.022022473,0.07905564,0.16472313,0.0545083,0.013726297,0.07622918,0.16200565,0.033329103,0.018666925,0.083518595,0.13502333,0.030058667,-0.04968518,0.0676025,0.13471937,0.031489387,0.019080298,0.06576545,0.15165344,0.03728898,-0.079135776
32661,-0.12710741,0.19286083,0.038966894,0.024114614,0.14831239,0.19985685,-0.031159364,0.025001097,0.10183318,0.19025284,0.062574714,0.02130394,0.09895442,0.19225177,0.040744532,0.025351247,0.102530055,0.1627347,0.031682674,-0.05534859,0.083510414,0.15283036,0.032341193,0.019539185,0.08294346,0.15930511,0.035594426,-0.09012754
32662,-0.09526567,0.16138282,0.034819357,0.021502655,0.12180603,0.16316584,-0.028592955,0.02103701,0.06988626,0.14768209,0.044809364,0.0137342485,0.06899825,0.14479332,0.03172206,0.016540347,0.07667493,0.11944481,0.029715797,-0.042039815,0.060994297,0.11920734,0.030113062,0.01984705,0.060436495,0.13705386,0.034668714,-0.07387369
32663,-0.30676097,0.43786106,0.0972599,0.07960736,0.31955704,0.41356316,-0.07843043,0.07760889,0.27497336,0.43977484,0.10633564,0.06964299,0.24934699,0.4432467,0.09566541,0.07790789,0.26332045,0.39377442,0.06097849,-0.13975492,0.2223401,0.35937855,0.06334079,0.059415128,0.21118493,0.35722223,0.07706832,-0.22541204
32664,-0.09416596,0.1602203,0.03468332,0.021395631,0.12087762,0.16191296,-0.028544165,0.020858737,0.069190495,0.1460989,0.04444332,0.013582203,0.06832453,0.14321484,0.0315779,0.01636257,0.075982824,0.11807233,0.029790582,-0.04149426,0.06049242,0.11795708,0.030017084,0.019840969,0.05976054,0.13581817,0.034535006,-0.073395945
32665,-0.09463488,0.16071963,0.034740582,0.021437954,0.12127774,0.16245422,-0.028566893,0.02093418,0.069488555,0.14677049,0.044597343,0.01365363,0.06861938,0.14388804,0.0316374,0.016435878,0.0762776,0.118657164,0.029754404,-0.041730918,0.06070443,0.118485495,0.03006463,0.019843493,0.0600499,0.13633576,0.034588546,-0.07359153
32666,-0.12176694,0.1845635,0.039021164,0.026068248,0.13922864,0.19725509,-0.029075202,0.023266707,0.0929408,0.1802849,0.06727617,0.017096201,0.08994781,0.18181564,0.037516493,0.023060972,0.09400594,0.15289053,0.03384595,-0.053156283,0.0787855,0.14927536,0.03316448,0.017490169,0.07515621,0.16108556,0.0391939,-0.08516592
32667,-0.09416586,0.16022019,0.034683313,0.021395618,0.12087759,0.16191289,-0.028544145,0.02085873,0.06919045,0.14609878,0.044443294,0.013582189,0.06832448,0.14321473,0.031577915,0.016362559,0.07598281,0.11807221,0.029790573,-0.0414942,0.060492378,0.117956996,0.030017084,0.019840969,0.05976051,0.13581805,0.03453499,-0.073395915
32668,-0.12093388,0.20987184,0.04410616,0.026524292,0.1577015,0.20140465,-0.0388456,0.026377914,0.10577466,0.19195735,0.0448807,0.021636946,0.102233104,0.1866823,0.03979152,0.01993958,0.10722311,0.15994926,0.027776185,-0.059111774,0.08274056,0.14901377,0.032503087,0.026368808,0.07706487,0.1538875,0.031972166,-0.09009596
32669,-0.094165884,0.16022019,0.03468331,0.021395622,0.12087759,0.16191293,-0.028544154,0.020858737,0.069190465,0.14609882,0.044443294,0.013582199,0.06832447,0.14321479,0.0315779,0.016362576,0.07598282,0.11807225,0.029790584,-0.041494224,0.060492393,0.11795702,0.030017078,0.019840984,0.059760485,0.13581814,0.034534987,-0.0733959
32670,-0.1858502,0.3049222,0.07441684,0.047776625,0.21810734,0.29518455,-0.059176877,0.04324935,0.18146758,0.27584416,0.06957231,0.0375095,0.16877791,0.2757612,0.06179638,0.036885362,0.17208661,0.24685937,0.04540282,-0.086696945,0.13637213,0.21638699,0.04400451,0.03565877,0.11787198,0.20662147,0.044725116,-0.1304274
32671,-0.104338095,0.1709318,0.03599224,0.022892693,0.12923616,0.17318314,-0.028861994,0.022442294,0.07554478,0.16090284,0.04819677,0.014266186,0.07390533,0.15764628,0.03295679,0.018165765,0.08225038,0.1307187,0.029246382,-0.04673726,0.06500474,0.12984933,0.030747352,0.019827304,0.06562629,0.14791493,0.03602849,-0.07822283
32672,-0.15509138,0.22367698,0.043577142,0.03092801,0.16944438,0.23339815,-0.032285392,0.029916355,0.114361264,0.2313823,0.07594839,0.02160426,0.109191634,0.23168264,0.043259952,0.029559175,0.11638353,0.19619107,0.03248362,-0.07032398,0.09539817,0.18985766,0.036254127,0.020234067,0.09682894,0.20413087,0.04527567,-0.10426996
32673,-0.09583709,0.16199508,0.03488902,0.021552868,0.122296765,0.16382967,-0.028622894,0.02112881,0.07025153,0.14849886,0.044996075,0.0138255935,0.069362864,0.14561483,0.031794354,0.016628953,0.077034965,0.12015834,0.029670225,-0.042330816,0.061252963,0.1198492,0.03017532,0.019850971,0.060790427,0.13768022,0.03473285,-0.07410875
32674,-0.13009743,0.23709321,0.05849856,0.037493467,0.1659964,0.22158097,-0.046808757,0.034056846,0.106018044,0.20413527,0.03614266,0.019389337,0.10048428,0.19350861,0.03809165,0.019050041,0.114661165,0.16723368,0.034723032,-0.062041562,0.08313877,0.15853886,0.03790027,0.03089806,0.07793341,0.1805092,0.04425071,-0.096223935
32675,-0.120158434,0.1868227,0.038594026,0.02418498,0.14346369,0.19381618,-0.03117203,0.023176419,0.099553816,0.18004513,0.06182281,0.020124141,0.096133545,0.18182522,0.03978507,0.02365714,0.098349854,0.15435234,0.03166557,-0.053447228,0.08104247,0.14493331,0.031908266,0.019473715,0.077043645,0.14914267,0.033861488,-0.08642427
32676,-0.1360585,0.22120634,0.046328582,0.02786396,0.16714574,0.2194365,-0.03949147,0.02775826,0.12272386,0.20858002,0.05866132,0.025440734,0.11783092,0.20818202,0.04525603,0.025391474,0.119496554,0.17991649,0.031598117,-0.063487016,0.09541112,0.16389522,0.033934183,0.024884868,0.08797075,0.16171655,0.033172593,-0.09758301
32677,-0.19269076,0.26394248,0.049787585,0.037216756,0.200608,0.27440295,-0.03717886,0.036852665,0.15117379,0.28329444,0.09659521,0.030356871,0.14170446,0.28827092,0.0561745,0.04273831,0.14791358,0.2478091,0.038167246,-0.08597679,0.12423298,0.2330746,0.040696897,0.022832643,0.12505105,0.23936868,0.05129825,-0.12983991
32678,-0.20859471,0.31010604,0.06920644,0.044272188,0.23046902,0.3129902,-0.055590395,0.043462668,0.20915517,0.30213222,0.09989278,0.045495816,0.19323374,0.31170642,0.075262524,0.04970034,0.18963769,0.27930832,0.049004618,-0.09387124,0.16124657,0.24244389,0.043731805,0.032379787,0.13990816,0.21375482,0.043234855,-0.14529066
32679,-0.10857597,0.17253849,0.03681481,0.023581203,0.13034521,0.18022674,-0.028706118,0.022007568,0.0815772,0.16365848,0.05625094,0.015487138,0.07976367,0.1632659,0.034501243,0.019779803,0.085313104,0.1361241,0.031766508,-0.047383778,0.06984631,0.13392521,0.031539552,0.018434985,0.067872174,0.14843607,0.036710918,-0.079265036
32680,-0.12999749,0.23615815,0.0587471,0.03844245,0.1648757,0.2228918,-0.046438638,0.033259165,0.10670902,0.20259595,0.03963249,0.018655444,0.1004619,0.19244295,0.037988402,0.018986072,0.11380885,0.16671328,0.035511363,-0.06253602,0.08361984,0.15861772,0.038210478,0.030265559,0.07634053,0.17974207,0.044688907,-0.09560058
32681,-0.09416588,0.16022016,0.03468331,0.021395624,0.12087758,0.16191293,-0.028544148,0.020858726,0.06919046,0.14609881,0.044443294,0.013582196,0.06832448,0.14321473,0.0315779,0.01636256,0.07598279,0.118072234,0.029790578,-0.04149422,0.060492385,0.11795698,0.030017074,0.01984098,0.059760492,0.13581808,0.03453498,-0.073395886
32682,-0.15473457,0.25155354,0.063014634,0.04096515,0.17723396,0.2542568,-0.04733963,0.03502788,0.13909152,0.22665381,0.06924086,0.026376383,0.13107292,0.22803201,0.04944215,0.030038867,0.1357163,0.20047185,0.04572472,-0.06753365,0.108601086,0.18260539,0.041507903,0.0264508,0.09510315,0.18756454,0.046479963,-0.108232066
32683,-0.09423897,0.16029833,0.03469217,0.021401942,0.12094029,0.16199784,-0.02854783,0.02087043,0.06923701,0.14620318,0.044467147,0.013593856,0.068371035,0.14331967,0.031586997,0.016373778,0.07602867,0.11816334,0.029784583,-0.041531432,0.060525253,0.11803895,0.030025024,0.019841345,0.059805673,0.13589804,0.034543034,-0.0734257
32684,-0.13779193,0.22035679,0.044449344,0.026366904,0.16991863,0.21807283,-0.039096233,0.027505819,0.1283837,0.21028355,0.05998708,0.028404439,0.123520724,0.21173969,0.048031494,0.027733032,0.12294995,0.18371665,0.030547611,-0.06443005,0.09904592,0.16355844,0.032682944,0.025119776,0.09173108,0.15359087,0.02928195,-0.0989714
32685,-0.094632655,0.16071828,0.03474012,0.021436935,0.12127699,0.16245349,-0.028567303,0.02093366,0.06948756,0.1467664,0.04459614,0.013655014,0.06861997,0.14388482,0.03163664,0.016434891,0.07627611,0.1186543,0.029753521,-0.041730855,0.06070295,0.1184818,0.030066146,0.019843504,0.0600488,0.13633093,0.03458742,-0.07358856
32686,-0.28672042,0.4634662,0.128664,0.0946876,0.32559922,0.42518663,-0.09863497,0.08143363,0.29636517,0.4089958,0.07575979,0.072757535,0.26654613,0.40539837,0.10054615,0.07004847,0.2773414,0.3756683,0.06592587,-0.13968092,0.2236365,0.32124928,0.061652463,0.06950599,0.18814625,0.2915112,0.06587137,-0.20778632
32687,-0.09664106,0.16285372,0.034987886,0.02162712,0.12298349,0.16475731,-0.028663477,0.02125849,0.07076488,0.14965166,0.04526139,0.0139479665,0.06986897,0.14677121,0.03189835,0.016756294,0.07754226,0.1211632,0.029610878,-0.04273633,0.061619665,0.12075755,0.030256612,0.01985702,0.06128757,0.13857134,0.03482703,-0.07444821
32688,-0.10721826,0.16922815,0.036400355,0.022387987,0.12865604,0.17804854,-0.028739002,0.02148999,0.08448134,0.1600558,0.05761329,0.016911104,0.08292512,0.1619319,0.0359864,0.021052554,0.08655036,0.13551743,0.033073734,-0.04510978,0.07150601,0.13052794,0.0312744,0.01781248,0.0688522,0.14091866,0.034981493,-0.07896841
32689,-0.09646679,0.16266534,0.03496676,0.02161258,0.12283234,0.16455275,-0.028653422,0.021230597,0.07065267,0.14940333,0.045205045,0.013918099,0.069755346,0.14652021,0.03187657,0.016729735,0.07743216,0.120945305,0.029625723,-0.04264632,0.06154086,0.12056288,0.030235616,0.019855577,0.06117901,0.13838254,0.03480818,-0.07437838
32690,-0.13659611,0.20600371,0.040365502,0.028034596,0.15622039,0.20916682,-0.030742863,0.027787112,0.09694553,0.20803368,0.060473192,0.017463822,0.092798404,0.20450452,0.03829759,0.024549237,0.1031063,0.1716956,0.028643133,-0.063027985,0.080979116,0.16828646,0.033538137,0.020712683,0.08503972,0.18691559,0.0413987,-0.09495
32691,-0.10428893,0.1705916,0.036139034,0.02337068,0.12886634,0.17404084,-0.028680796,0.022016356,0.075786136,0.16001664,0.049920626,0.014021473,0.07388788,0.15698627,0.032765333,0.017948596,0.08163761,0.13031873,0.029471526,-0.0472178,0.06516939,0.12978327,0.030979626,0.019584406,0.064684495,0.1474062,0.03624724,-0.07764462
32692,-0.11356483,0.17943187,0.03765829,0.025471121,0.13542111,0.18603876,-0.028792875,0.02276407,0.08293382,0.1719322,0.057263464,0.014550704,0.079921536,0.16961324,0.034271006,0.019714223,0.08696851,0.1417066,0.03026535,-0.052044123,0.070601255,0.14078419,0.03202846,0.019021468,0.06897755,0.15724896,0.038101334,-0.08153957
32693,-0.104155906,0.17063946,0.036024775,0.023180597,0.12892887,0.17311276,-0.02873325,0.022271082,0.07541301,0.16046706,0.04870444,0.01390542,0.07350857,0.1571172,0.032857087,0.01809413,0.081873864,0.13034074,0.029309459,-0.046897884,0.06485963,0.12973043,0.030738205,0.01972885,0.065084726,0.1478103,0.036138844,-0.078081235
32694,-0.1317437,0.25473073,0.07294035,0.053557616,0.1663366,0.23160782,-0.05700968,0.04188914,0.101845555,0.19952728,0.023463335,0.020973427,0.093894795,0.18474093,0.035674285,0.021287382,0.11575206,0.16202815,0.043727793,-0.060862012,0.081829086,0.15367614,0.04282621,0.0373645,0.07364031,0.18576495,0.05431631,-0.09857668
32695,-0.09435449,0.16042149,0.034706227,0.021412198,0.121039085,0.16213149,-0.02855353,0.020888971,0.06931048,0.14636843,0.044504974,0.013611798,0.068444066,0.14348547,0.03160155,0.016391698,0.07610127,0.11830736,0.029775448,-0.041589934,0.06057736,0.118168905,0.030037077,0.01984196,0.059876997,0.13602501,0.034556042,-0.07347345
32696,-0.16501103,0.25299346,0.051066697,0.03438518,0.1905934,0.251169,-0.04155031,0.032959107,0.14223915,0.25003797,0.071172364,0.027371814,0.13304281,0.24902599,0.05106103,0.032064527,0.13818264,0.2160851,0.03237151,-0.07861066,0.11058295,0.1991439,0.037079006,0.026579326,0.104923524,0.199315,0.03988571,-0.11474965
32697,-0.09423177,0.16029058,0.034691308,0.021401366,0.12093406,0.16198938,-0.028547442,0.020869289,0.069232404,0.146193,0.044464815,0.013592598,0.06836634,0.14330935,0.031586137,0.016372703,0.07602419,0.11815437,0.029785246,-0.041527715,0.060522057,0.118030995,0.030024113,0.0198413,0.059801254,0.13589029,0.0345423,-0.07342292
32698,-0.17134213,0.23375182,0.048384458,0.033292655,0.17816167,0.2568362,-0.034929473,0.030120326,0.15150353,0.24404879,0.106363915,0.029681088,0.14149493,0.255859,0.057964955,0.04144861,0.13795236,0.22303568,0.044309877,-0.07294263,0.12300532,0.20370322,0.03865307,0.017552193,0.11103342,0.19230828,0.04392044,-0.11579401
32699,-0.09416588,0.1602202,0.034683313,0.021395624,0.12087759,0.16191293,-0.028544135,0.02085873,0.069190465,0.14609882,0.044443306,0.0135822,0.068324484,0.14321478,0.031577904,0.016362557,0.07598283,0.118072234,0.029790578,-0.041494235,0.060492396,0.11795702,0.030017087,0.019840969,0.059760522,0.1358181,0.03453499,-0.07339593
32700,-0.14149,0.23125562,0.04735914,0.028200248,0.17644489,0.22519517,-0.04174612,0.029125914,0.13207537,0.21815298,0.05682108,0.028685395,0.12664147,0.21745089,0.048241794,0.026967255,0.12738356,0.18916634,0.030051064,-0.06768201,0.10102406,0.16887696,0.033545922,0.027162854,0.09311558,0.16056651,0.030357879,-0.10164999
32701,-0.09424219,0.1603016,0.034692578,0.02140234,0.120942906,0.16200131,-0.028547911,0.020870963,0.069239005,0.14620791,0.044468265,0.01359412,0.0683728,0.14332427,0.031587474,0.016374366,0.07603074,0.11816739,0.029784473,-0.04153291,0.060526773,0.11804274,0.030025115,0.019841364,0.059807632,0.13590185,0.03454352,-0.07342735
32702,-0.12364086,0.18892702,0.03884294,0.026076656,0.14284264,0.19644298,-0.029508218,0.024649605,0.09136244,0.18630736,0.06158615,0.016421422,0.088052936,0.18529153,0.037110563,0.022965224,0.095195845,0.15543559,0.031437173,-0.05488843,0.077058576,0.15216033,0.03259793,0.018767692,0.07704502,0.1673365,0.03928516,-0.08756778
32703,-0.26093557,0.46614322,0.12336023,0.087467626,0.3344317,0.39795122,-0.100205235,0.077486105,0.2785319,0.39614004,0.028689003,0.06783521,0.25595835,0.3770347,0.090378515,0.052753672,0.27002245,0.35122576,0.04297964,-0.14391612,0.20113142,0.2949503,0.050551873,0.07735923,0.16918556,0.2566066,0.04621886,-0.18604238
32704,-0.29972714,0.46679753,0.121934295,0.090205505,0.33397308,0.42983508,-0.094962664,0.08212663,0.30566296,0.42814896,0.08761479,0.07490656,0.27328235,0.42663857,0.10572358,0.07552975,0.28485504,0.39244282,0.06362685,-0.14457613,0.234221,0.34054086,0.061774176,0.06929785,0.20206279,0.31038514,0.066814214,-0.21943483
32705,-0.15765515,0.30091858,0.07361835,0.047016677,0.21088828,0.2668654,-0.061835606,0.042328842,0.14751992,0.2546818,0.028293716,0.02839243,0.13881399,0.2383267,0.04790445,0.021503434,0.15212452,0.21153045,0.032551676,-0.08361895,0.10804777,0.19236238,0.041489344,0.04246742,0.094646975,0.20107597,0.042295635,-0.115131654
32706,-0.123021804,0.22982289,0.05502932,0.034012046,0.16306828,0.21329112,-0.045767073,0.031351168,0.10540057,0.1971478,0.034746952,0.019318048,0.1005677,0.1865896,0.038112573,0.017477266,0.11206886,0.16132687,0.03216202,-0.06037628,0.08176825,0.15223552,0.036099806,0.030590665,0.07458145,0.16870612,0.03967034,-0.092844516
32707,-0.21853359,0.2841138,0.058788624,0.042713914,0.21520919,0.3094577,-0.042371176,0.041334298,0.20172252,0.3081559,0.13683954,0.042959675,0.18499902,0.3260141,0.07893166,0.061588526,0.18031517,0.28835863,0.056639872,-0.09061167,0.16623265,0.25960606,0.04547608,0.02202188,0.14899763,0.23511566,0.05375544,-0.1522553
32708,-0.2562136,0.37941486,0.0838095,0.062411223,0.2782433,0.36676106,-0.06702283,0.058090482,0.244617,0.37415445,0.1055326,0.05344368,0.2196299,0.37710616,0.08613221,0.060825143,0.22594586,0.3382243,0.050169665,-0.12265006,0.19073637,0.30414823,0.053071532,0.045699045,0.16875663,0.28508958,0.05763088,-0.18287408
32709,-0.17169437,0.25601965,0.053315014,0.033333387,0.19473003,0.2628948,-0.043745298,0.032717437,0.16455562,0.2522153,0.0866542,0.03489161,0.15454525,0.25959083,0.059789173,0.03808543,0.15071309,0.22868581,0.039306678,-0.07775184,0.12740047,0.20188032,0.03754336,0.025267836,0.11331448,0.18279478,0.036345206,-0.11859347
32710,-0.10644554,0.16838524,0.03629856,0.022307564,0.12799147,0.17716217,-0.028689984,0.021357853,0.08397545,0.15892926,0.057352968,0.016795862,0.082440935,0.16080616,0.035868265,0.020917471,0.0860461,0.1345348,0.033111498,-0.04472374,0.071130626,0.1296355,0.031200796,0.017792534,0.06836078,0.14003003,0.0348709,-0.07860824
32711,-0.17030711,0.2994146,0.06884227,0.042675536,0.21827301,0.2742172,-0.059156206,0.040986005,0.1682486,0.26619607,0.045904983,0.035517644,0.1580665,0.25812718,0.05625477,0.029159794,0.16365299,0.23030715,0.03342896,-0.086794145,0.12340075,0.20150593,0.0392477,0.039657004,0.10851259,0.1915838,0.035930578,-0.12217318
32712,-0.26319098,0.40051287,0.086833775,0.06153288,0.30107066,0.3694848,-0.0738661,0.06349261,0.26805568,0.38619485,0.08600635,0.06587657,0.24542712,0.38822594,0.095922455,0.06651433,0.25029302,0.3523652,0.044957273,-0.12868825,0.20533559,0.3022286,0.046121735,0.05543954,0.18487771,0.25805864,0.04411997,-0.18811224
32713,-0.5874521,0.7085134,0.21556762,0.26950803,0.52622753,0.6413097,-0.14950892,0.26037097,0.51855606,0.71357286,0.07878831,0.25356042,0.4738077,0.7159981,0.19160344,0.2711446,0.50162643,0.6499918,0.17265302,-0.22567515,0.48311132,0.62822056,0.15831105,0.20834939,0.49006042,0.62002695,0.1921799,-0.5429901
32714,-0.13251872,0.20132427,0.03983176,0.026913024,0.1528452,0.20566252,-0.030581083,0.026907304,0.09465431,0.20138992,0.059717573,0.017886916,0.09141767,0.19854194,0.037485518,0.02342189,0.10036595,0.16647555,0.028812429,-0.060851455,0.07945272,0.16302548,0.033425543,0.020483278,0.082653746,0.18080199,0.0405862,-0.09200683
32715,-0.23363079,0.3343534,0.06477896,0.04675155,0.25506645,0.32689753,-0.05466767,0.048801683,0.21624832,0.34309572,0.099268585,0.050689287,0.19986667,0.34952155,0.07829961,0.056671202,0.20269968,0.3094031,0.040850695,-0.10988787,0.1701208,0.2749906,0.04393999,0.038179018,0.1603652,0.25232717,0.046530224,-0.16264175
32716,-0.29214406,0.43778384,0.10552732,0.08595382,0.30993724,0.4114896,-0.081573285,0.07587503,0.26016164,0.42164093,0.09562701,0.06030602,0.2342876,0.41991237,0.088230625,0.06806574,0.25117612,0.3741142,0.06130583,-0.13735908,0.20641288,0.34457952,0.06652566,0.05896471,0.19016153,0.35253087,0.079594105,-0.21238372
32717,-0.43866283,0.58771604,0.15631764,0.14921866,0.42857793,0.53689134,-0.11666815,0.14770624,0.41367197,0.5833692,0.11763563,0.13974358,0.36610857,0.587337,0.15199663,0.15362333,0.39055642,0.53448707,0.10444758,-0.1866072,0.35327154,0.49300274,0.098660186,0.11564206,0.33440244,0.475753,0.11974086,-0.3637656
32718,-0.15783332,0.30574483,0.080176786,0.052852176,0.20818219,0.27054298,-0.06464226,0.045497753,0.14173076,0.25161514,0.024045154,0.02657915,0.13220134,0.2334909,0.045541238,0.021220535,0.15021922,0.20757021,0.03737287,-0.08161855,0.10450548,0.19047067,0.044310357,0.04366662,0.09194782,0.20960772,0.049368065,-0.11547316
32719,-0.4911332,0.6286523,0.16746734,0.18308298,0.46225438,0.570758,-0.1260394,0.18070489,0.44086286,0.6342583,0.10949842,0.17372984,0.39793864,0.6398966,0.15930648,0.18641923,0.423727,0.57638276,0.12599578,-0.19950598,0.3926881,0.54438245,0.118202426,0.14137395,0.38789657,0.5412671,0.1451832,-0.42424434
32720,-0.35123956,0.46432513,0.09572603,0.08329086,0.35146847,0.4373768,-0.079121605,0.09297138,0.326653,0.4902578,0.1308314,0.096502826,0.29610944,0.5022091,0.12238881,0.11151653,0.30808285,0.44946164,0.07135009,-0.151046,0.27444988,0.40535185,0.06449484,0.06979955,0.26572737,0.37659404,0.07987139,-0.2706754
32721,-0.1935863,0.31786266,0.06955341,0.048134144,0.23138605,0.29575884,-0.057409048,0.04490079,0.17073354,0.2980354,0.05660964,0.03372866,0.15781859,0.28888717,0.05644807,0.033086535,0.16972595,0.25404644,0.032937348,-0.09843269,0.12848689,0.23243347,0.043298353,0.03972558,0.12027524,0.23775512,0.046383653,-0.1352036
32722,-0.12684487,0.1899489,0.039495286,0.026115067,0.14403623,0.20182969,-0.029612463,0.0242653,0.09752359,0.18781646,0.06828957,0.018311761,0.09415968,0.18973772,0.03898315,0.024586298,0.098268904,0.16004677,0.033590004,-0.05525819,0.08176223,0.15447678,0.03331435,0.017781936,0.07942137,0.16519077,0.03926949,-0.088392906
32723,-0.19567147,0.30641913,0.06903085,0.051313672,0.21846698,0.2962959,-0.052401945,0.045088332,0.15523675,0.29385355,0.06899977,0.02857683,0.14341548,0.28719825,0.052225783,0.034579296,0.1581596,0.24945438,0.039113525,-0.09443617,0.121962674,0.23640274,0.046914503,0.034287233,0.117883936,0.2573618,0.057390176,-0.13384046
32724,-0.19031623,0.29965454,0.06846687,0.05081954,0.21274574,0.29166976,-0.051580828,0.043610074,0.15219463,0.2855467,0.069950916,0.027224436,0.14036965,0.27915278,0.051384095,0.033504773,0.15427975,0.24272536,0.039954316,-0.09162241,0.11973724,0.23051518,0.04640557,0.033154793,0.11355797,0.25047868,0.056658365,-0.13039973
32725,-0.14527322,0.27419907,0.07238226,0.05103287,0.18563114,0.24807149,-0.05819245,0.042164903,0.12056822,0.22633424,0.027226217,0.02386803,0.11249945,0.21063387,0.040197145,0.021780549,0.13068905,0.18502761,0.038479064,-0.07145183,0.092940204,0.17332003,0.04238075,0.0388383,0.08361317,0.19666328,0.049957067,-0.106653795
32726,-0.20770589,0.2837677,0.052999474,0.040383313,0.2156332,0.29289126,-0.040604144,0.04001057,0.16668573,0.30522224,0.1030188,0.03488966,0.15540735,0.31088614,0.060959786,0.046699334,0.16094913,0.2684652,0.039668143,-0.09388412,0.13686585,0.25143433,0.042901415,0.0256215,0.13559178,0.2546774,0.0536496,-0.14045647
32727,-0.38938215,0.509246,0.11594085,0.10602665,0.37763795,0.47928178,-0.09191882,0.113930315,0.36078086,0.5319274,0.1375629,0.11352396,0.32556194,0.5441912,0.1346298,0.13009869,0.34033778,0.48764986,0.09161076,-0.16038352,0.3092933,0.44673526,0.08008146,0.08381808,0.29828218,0.428001,0.10010361,-0.3132697
32728,-0.19323847,0.33146408,0.07686859,0.050813846,0.23992047,0.30134836,-0.06460921,0.04798303,0.18330674,0.2981201,0.046696816,0.039392892,0.17069948,0.2882066,0.06006624,0.03347497,0.180513,0.25709042,0.03479729,-0.09901297,0.1350405,0.22687255,0.043074336,0.044717938,0.1222763,0.22205669,0.04244652,-0.13643762
32729,-0.27776185,0.45343623,0.11336363,0.08516644,0.32300726,0.40730897,-0.09089969,0.07557292,0.2655082,0.41045004,0.05998841,0.062273614,0.24063008,0.39950192,0.08564353,0.05679013,0.25765806,0.3615543,0.04905784,-0.14210826,0.19996437,0.3220047,0.059553534,0.06805795,0.17812373,0.31541222,0.06445024,-0.19781727
32730,-0.18009154,0.28725082,0.06415354,0.040923834,0.2112868,0.27684113,-0.052373443,0.040272012,0.16769417,0.27054337,0.066112995,0.035152286,0.15705772,0.2699419,0.058669843,0.03601067,0.16221814,0.23843686,0.03854778,-0.084170856,0.12703952,0.21091841,0.040357534,0.03317568,0.117416345,0.20463456,0.041335378,-0.12643798
32731,-0.23955092,0.33731937,0.065211765,0.050330803,0.25383854,0.33330154,-0.053006165,0.049852274,0.20756915,0.3527284,0.105152726,0.04563715,0.1900471,0.35711116,0.07384806,0.055548206,0.19698974,0.31312278,0.04269037,-0.11202094,0.16624497,0.2878772,0.047736157,0.036365934,0.15912955,0.28214404,0.056268793,-0.1670646
32732,-0.09742445,0.16368996,0.035084747,0.021701287,0.12365135,0.1656587,-0.028702877,0.021385176,0.07126545,0.15077655,0.04552124,0.014064923,0.07035974,0.14789855,0.032001033,0.016881825,0.07803734,0.122143134,0.029555522,-0.043129995,0.061978795,0.121645175,0.030333478,0.019863583,0.061771896,0.13944413,0.034920927,-0.07478321
32733,-0.16851398,0.26136518,0.051233973,0.035646874,0.19662766,0.2541542,-0.04218652,0.03464917,0.13787265,0.2589943,0.06430698,0.026502933,0.12921797,0.2541029,0.04865715,0.030137308,0.13803282,0.2190675,0.028475856,-0.08336146,0.10746775,0.20537436,0.037649468,0.02882128,0.10570227,0.21263565,0.041491155,-0.11629924
32734,-0.11376417,0.17866178,0.03750045,0.02458568,0.13497627,0.1857047,-0.028974866,0.023003837,0.084237285,0.17196134,0.05733634,0.01548906,0.08181941,0.17076713,0.035078175,0.020571817,0.08838334,0.14261812,0.031179335,-0.050397534,0.07177028,0.14048503,0.031841844,0.018731065,0.07073294,0.1559365,0.03769904,-0.082119726
